Smiles,IC50_nM
C[C@@]1(c2ccc(F)cc2F)C[C@@H](c2cncnc2)SC(N)=N1,310
CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccccc2)cc1.[Br-],310
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2Br)C(=O)O)=N1,310
CC1(C)OCC(N)=N[C@](C)(c2cc(N[C@@H]3CCc4cc(C#N)cnc43)ccc2F)C1(F)F,310
CC1(C)OCC(N)=N[C@](C)(c2cc(Nc3ccc(F)cc3)ccc2F)C1(F)F,310
CC1=NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)N=C1N,310
CSCCCNc1ccc(F)c([C@]2(C)COCC(N)=N2)c1,310
N#CCCN/C(N)=N\C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2,310
O=C(Nc1cccnc1)c1cccc(-c2cnc(-c3c[nH]c4ccccc34)[nH]2)c1,310
C[C@@]1(c2cc(NC(=O)c3cnc(C(F)F)cn3)ccc2F)C=C(CF)OC(N)=N1,313
CC1(C)Oc2ccc(-c3cc(Cl)cnc3F)cc2C2(COC(N)=N2)C12COC2,313
COc1cnc(C(=O)Nc2ccc(C)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,313.5
C[C@H](NC(=O)c1cc(-c2ncc(-c3ccccc3)[nH]2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,315
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnc(CF)cn3)cs2)CO1,315
COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(OC)cc(F)c2O3)c(F)c1,315
NC1=N[C@@](c2cc(N[C@@H]3CCc4cc(Br)ccc43)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,315
Cc1nc([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)co1,316
COC1CCC2(CC1)Cc1ccc(C#N)cc1C21N=C(N)N(CC(N)(F)F)C1=O,316.1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(N)cc(C(C)(C)C)c2)CCCCC1,318
N#Cc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)c(Cl)c1,318
C[C@@]1(c2cc(NC3CCc4cc(Cl)cnc43)ccc2F)COCC(N)=N1,320
C[C@@]1(c2cc(NC3CCOC3)ccc2F)COCC(N)=N1,320
CC1(c2cccc(-c3cncnc3)c2)N=C(N)c2ccccc2S1,320
CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(c2cc(F)cc(-c3cncnc3)c2)N=C1N,320
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ncc(C)s3)cc1C21N=C(N)N(CC(F)(F)F)C1=O,320
COC[C@H]1C[C@H]2CSC(N)=NC2(c2cc(C#N)c(F)cc2F)CO1,320
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)n3nc(C)cc32)cc1,320
COc1cccc(-c2cccc(C3(C)CSCC(N)=N3)c2)c1,320
COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)c(C)n1,320
NC1=N[C@@]2(CO1)c1cc(-c3cncc(F)c3)ccc1Oc1cnc(Cl)cc12,320
COC1CCC2(CC1)Cc1ccc(C(F)(F)F)cc1C21N=C(N)N(C)C1=O,321.3
CC(C)(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3ccncc3)ccc1O2,323
CCOc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccccc3)C2)nc(C)c1F,323
NC1=NC(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)(C(F)(F)F)COC1,324
CC1=NC2(CCCc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,325
CC1(C#Cc2ccc(C(=O)Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)nc2)COC1,327
Cc1ccc(F)cc1-c1cccc(C2(c3ccccc3)N=C(N)N(C)C2=O)c1,328.1
C[C@]1(c2nc(NC(=O)c3ncc(F)cc3N)ccc2F)N=C(N)OCC1(F)F,330
CCc1nc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)co1,330
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CC3CCCCC3)c2)N=C1N,330
COc1ccc(C(=O)Nc2cccc([C@]3(C)COCC(N)=N3)c2)nc1,330
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(C)C(N)=N2)cc1,330
COc1ccc(-c2noc(C)c2C(=O)/N=C(\N)NCc2cc(C)c(NC(=O)C3CC3)c(Cl)c2)cc1,330
O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cc(O)ccc1Br,330
CCOc1ccc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1,330.37
CO[C@H]1CC[C@]2(CCc3ccc(-c4cncc(Cl)c4)cc3C23N=C(C)C(N)=N3)CC1,333
COc1ccc2c(c1)C/C(=C\C1CCN(Cc3ccccc3)CC1)C2=O,333
COCC(C)N1C(=O)C2(N=C1N)c1cc(C#N)ccc1CC21CCC(OC)CC1,333.2
COc1ccc(C(=O)Nc2cccc([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,334
C[C@@]1(c2cc(CNC3(C(F)F)CC3)c(F)cc2F)CCSC(N)=N1,335
COc1cc(F)cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)c1,335
C[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@@H]12,337
NC1=N[C@@](c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,339
CC(C)Oc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,340
CCCCNc1ccc(F)c([C@]2(C)COCC(N)=N2)c1,340
CN1C(=O)C(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C1N,340
COc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)c1,340
COCCOc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)nc1,340
COCCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(F)c1,340
NC1=N[C@@](c2cc(NC(=O)c3cnc(O)cn3)ccc2F)(C(F)F)COC1,340
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(CC(C)(C)C)c2)CC1,341
Cc1nc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)no1,341
CCc1nc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)co1,341
N#Cc1ccc(F)c(C23CO[C@@H](C4CC4)C[C@H]2CSC(N)=N3)c1,342
COC1CCC2(CC1)Cc1ccccc1C21N=C(N)N(C(C)C)C1=O,342.7
COc1cnc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)nc1,343
NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2[C@@H](CF)S1,346
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3(C#N)CC3)cs2)CO1,348
CC1(C)Oc2ccc(-c3cccnc3F)cc2C2(COC(N)=N2)C12COC2,348
Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(CC1)CO2,349
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccccc3)C2)nc(C2CC2)c1F,349
C[C@@]1(c2cc(NCC(F)(F)F)ccc2F)COCC(N)=N1,350
C[C@H]1C[C@]2(CCN1Cc1ccc(O)c(Cl)c1)CN(C)S(=O)(=O)N2c1cccc(F)c1,350
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cnn(CC(C)(C)C)c2)CC1,350
CC1(c2cccc(NC(=O)c3cc(Br)co3)c2)COCC(N)=N1,350
Cc1cc(Cl)cnc1C(=O)Nc1cccc(C2(C(F)F)COCC(N)=N2)c1,350
Cc1cn2ccnc(Nc3ccc(F)c([C@]4(C(F)F)COCC(N)=N4)c3)c2n1,350
Cn1nccc1[C@@H]1C[C@@](C)(c2ccc(F)cc2F)N=C(N)S1,350
COc1ccc2c(c1)CCC2(Cc1ccc(C(F)(F)F)cc1)c1cn(C)c(N)n1,350
N#Cc1ccc(C(=O)Nc2cccc(C3(C(F)F)COCC(N)=N3)c2)nc1,350
NC1=NC2(CO1)c1cc(-c3cnc4[nH]ccc4c3)ccc1OCC21CC1,350
COC1CCC2(CC1)Cc1ccc(Br)cc1C21N=C(N)N(C2CC2)C1=O,350.6
COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)n1,352.5
CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1C21NC(=O)N(C(C)c2cccnn2)C1=O,353
Cc1cc(OCC#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,357.5
C#CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)O2,360
C[C@@H](F)COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,360
C[C@]1(c2nc(NC(=O)c3ncccc3Cl)ccc2F)N=C(N)OCC1(F)F,360
NC1=N[C@@]2(CO1)c1cc(-c3cncc(F)c3)ccc1O[C@@H]1COCC[C@H]12,360
CCOc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(C#N)s3)C2)nc(C)c1F,361
Cc1cc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n(C)n1,364
C[C@@]1(c2cc(Nc3ncnc4cc(C#N)cnc34)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1,368
COC1CCC2(CC1)Cc1ccc(OCCN(C)C)cc1C21N=C(N)N(C)C1=O,368.5
CCc1cc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n(C)n1,369
NC1=N[C@]2(COCC1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,369
CC1(C)OCC(N)=N[C@](C)(c2cc(Nc3ccc(Cl)nc3)ccc2F)C1(F)F,370
Cc1sccc1C1(c2cccc(-c3cncnc3)c2)N=C(N)N(C)C1=O,370
CCc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)ccc1O,370
CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(C)=O)CC1(CCC1)O2,370
NC1=N[C@@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCN12,370
NC1=N[C@@]2(c3cc(NC(=O)c4ccc(Cl)cn4)ccc3F)C[C@H]2COC1,370
C[C@H](F)COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,372
COc1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)nccc2n1,372
CC(C)Oc1cnc2c(Nc3cc(Cl)c(F)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2n1,375
COc1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)nccc2c1,375
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3CCC3)cs2)CO1,376
NC1=N[C@@]2(c3cc(CNCC(F)(F)F)ccc3F)CO[C@@H](CF)C[C@H]2CS1,376
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCCc2ccc(C(C)(C)C)cc21,378
CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCc2c(ccc(F)c2F)C1,378.3
NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(C#CC4CC4)cn3)cc(F)c2F)C[C@@H](C(F)(F)F)O1,379
C[C@@]1(c2cc(Br)cc(NC(=O)c3ccc(C#N)cn3)c2)COCC(N)=N1,380
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@@]1(c2cccc(C(C)(C)C)c2)CC[C@H](C#N)NC1,380
Cc1cc(C#N)cnc1C(=O)Nc1cc([C@]2(C)COC(CF)(CF)C(N)=N2)c(F)cn1,380
CCCC1Oc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C12COC2,380
CN1C(=N)NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)C1=O,380
CN1C(=O)C(c2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)(C2CCCCC2)N=C1N,380
N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)nc1,380
NC1=NC2(CCc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)CS1,380
Oc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)c(O)c1,382
C[C@@]1(c2nc(Nc3ncc(F)c4cc(C#N)cnc34)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,383
COc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)ccn1,384
COc1ccnc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1,388
CC1(C)Oc2ccc(-c3cccc(C4CC4)c3)cc2C2(COC(N)=N2)C12COC2,389
Cc1cnc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,389
C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)n2)COCC(N)=N1,390
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(CF)CF)c2)CC1,390
CC(Cc1cc2cc(-c3ncccc3C#N)ccc2nc1N)C(=O)NCCC(C)(C)C,390
CCCO[C@H]1CN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](C)N2CC[C@H](C(C)C)C2=O)C1,390
CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCOC(C)C)cc1C21N=C(N)N(C(C)C)C1=O,390
COc1cc(Br)cnc1C(=O)Nc1ccc(F)c([C@]2(CF)COCC(N)=N2)c1,390
COc1cncc(-c2cccc(C3(C4CC4)NC(=N)N(C)C3=O)c2)c1,390
NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccncn3)C[C@H]2CS1,390
NC1=NC(c2ccccc2)(C2CCCCC2)C(=O)N1C[C@H]1CC[C@H](C(=O)O)CC1,390
COc1cccc(-c2cccc(C3(c4ccccc4)NC(=N)N(C)C3=O)c2)c1,392
CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cc2cccnc2C(N)=N1,394
NC1=N[C@@]2(c3c(F)cccc3F)CO[C@@H](C3CC3)C[C@H]2CS1,395
CC(C)OC[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccccc2F)CO1,396
NC1=NC(CF)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C2CC2O1,396.5
COc1ccc(F)c([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)c1,397
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccn(CC(F)F)n3)cs2)CO1,398
C[C@@]1(c2cc(CNCCC(F)(F)F)c(F)cc2F)CCSC(N)=N1,400
C[C@]1(c2cc(NC3CCCOC3)ccc2F)N=C(N)COC[C@@H]1F,400
CC#Cc1cncc(-c2cc3c(cc2F)OCC2(CC2)C32COC(N)=N2)c1,400
CC1(c2cccc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)c2)COCC(N)=N1,400
CN(c1cc2cc(n1)NCCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,400
CN1C(=N)N[C@](C)(c2csc(-c3cccc(C#N)c3)c2)CC1=O,400
COc1c(C)cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C,400
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)CS2)cc1,400
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OCC3(F)F)c2)nc1,400
CCC1=NC2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](OC)CC1,401
COc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)ccn1,401
COc1cccc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1,401
CO[C@H]1CC[C@]2(CC1)Cc1ccc(CCc3ccccc3)cc1C21N=C(N)N(C)O1,403
CC1(C)Oc2ccc(-c3cncnc3)cc2C2(CSC(N)=N2)C12COC2,406
CC1=NC2(N=C1N)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1CC21CCC(F)(F)CC1,408
C[C@@]1(c2cc(NCC(F)F)ccc2F)COCC(N)=N1,410
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N(C)C)c2)CCCCC1,410
COc1ccc(Nc2ccc(F)c([C@@]3(C)N=C(N)COC(C)(C)C3(F)F)c2)cn1,410
COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,410
NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC(CCC(F)(F)F)C21COC1,410
CO[C@H]1CC[C@@]2(CCc3ccc(Br)cc3C23N=C(C)C(N)=N3)CC1,411
COc1cc(F)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,413
COC1CCC2(CC1)Oc1ccc(Cl)cc1C21N=C(N)c2ccccc21,413
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC(C)C)cc21,414
CC(F)(F)Oc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,414.5
COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1[C@]21N=C(N)N(CC2CCO2)C1=O,415.5
COCCn1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n1,418
NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)C[C@@H](C(F)(F)F)O1,418
NC1=NC2(CO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1OCC21CC1,418
CC1(c2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2)COCC(N)=N1,420
Cc1noc(C(F)F)c1[C@@H]1C[C@@](C)(c2ccc(F)cc2F)N=C(N)S1,420
CCc1noc(CC)c1[C@@H]1C[C@@](C)(c2ccc(F)cc2F)N=C(N)S1,420
CN(c1cc(CCC2CC2)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)S(C)(=O)=O,420
NC1=NC(c2cccc(NC(=O)c3ccc(Br)cn3)c2)(C(F)(F)F)COC1,420
NC1=N[C@@]2(c3ccccc3F)CO[C@@H](C3CC3)C[C@H]2CS1,422
COC1CCC2(CC1)Cc1ccc(OCC3CC3)cc1[C@@]21N=C(N)N(C)C1=O,423.4
CN1C(=O)C2(N=C1N)c1cc(Br)ccc1O[C@]21CC[C@@H](OC(F)F)CC1,423.8
CCCOc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N,424
Cc1ccc(-c2cccc(C3(c4ccccc4)N=C(N)N(C)C3=O)c2)cc1C,424.9
Cc1ccccc1-c1ccc2nc(N)c(CC(C)C(=O)NCc3cncs3)cc2c1,430
CCC1Oc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C12COC2,430
COCC#Cc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)CO3)c1,430
O=[N+]([O-])c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,430
CCOC1CCC2(CC1)Cc1ccc(-c3cccc(C#N)c3)cc1C21N=C(N)N(C)O1,432.3
C[C@@]1(c2cc(NC(=O)c3cc4n(n3)CCN4)ccc2F)C=CSC(N)=N1,435
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ncn(C)n3)cs2)CO1,435
CC1(c2cccc(NC(=O)c3ccc(C(N)=O)cn3)c2)CCSC(N)=N1,435
COc1cnc(C(=O)Nc2cnc(F)c([C@]3(C)N=C(N)O[C@H]4C[C@H]43)c2)cn1,435.5
C[C@@H](O)CN/C(N)=N\C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2,437
CN1C(=O)C[C@@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,437
Cc1noc([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,439
C[C@@]1(c2cc(Br)cc(NC(=O)c3ccc(C(F)(F)F)cn3)c2)COCC(N)=N1,440
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC(C)(C)Cn2nc(CC(C)(C)C)cc21,440
CC1(C)OCC(N)=N[C@](C)(c2cc(Nc3cncc(F)c3)ccc2F)C1(F)F,440
CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1,440
NC1=N[C@@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1O[C@@H]1CCOC[C@H]12,440
CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCCC1,443.2
NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccn(C4CC4)n3)C[C@H]2CS1,444
N#Cc1cc(C23CO[C@@H](COCc4ccccc4)C[C@H]2CSC(N)=N3)c(F)cc1F,445
O=C(N/N=C/c1ccc(F)cc1F)N1CCN(c2ccccn2)CC1,446
[C-]#[N+]COc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,447
NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CCCO3)C[C@H]2CS1,447
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cn(CC(C)(C)C)nn2)CC1,450
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2cn[nH]c2)C(=O)O)=N1,450
CC1(c2cc(NC(=O)c3cc4cc(F)ccc4[nH]3)ccc2F)CCSC(N)=N1,450
CC1(c2cccc(NCc3ccc(Cl)cc3)c2)COCC(N)=N1,450
CN1C(=N)N[C@](C)(c2cccc(-c3cccc(C#N)c3)c2)CC1=O,450
CCCO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(OC)c3)cc1C21N=C(N)N(C)O1,455
COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2c1,456
Cc1cc(F)ccc1-c1cccc(C2(c3ccccc3)N=C(N)N(C)C2=O)c1,456.2
C[C@]1(c2cc(NC(=O)c3cnc(N4CCC4)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,457
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-n3ccccc3=O)cc1C21N=C(N)N(C)C1=O,457.9
CN1C(=N)N[C@](C)(c2cccc(-c3cccnc3)c2)CC1=O,460
NC1=NC2(CO1)c1cc(-c3cncc(Cl)c3)ccc1OCC21CC1,460
NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC(CC1CC1)C21COC1,460
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3(C)CCC3)cs2)CO1,461
FC(F)(F)c1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,465
CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCOCC1,465.8
Cn1ncc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,466
NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3nc(C(F)(F)F)co3)C[C@H]2CS1,467
CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(C23CC4CC(CC(C4)C2)C3)N=C1N,469.89
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(CC(C)(C)C)cs2)CC1,470
CC[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccc(F)cc2F)CO1,470
CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc(C#N)c(=O)[nH]2)=N1,470
Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c(Cl)s1,470
Cl.NC1=N[C@@]2(c3cnccn3)CN(c3ncc(F)cn3)C[C@H]2CS1,470
COc1ccc(C(Cc2cc([N+](=O)[O-])ccc2OC)c2cn(C)c(N)n2)cc1,470
Cc1cnc([C@H]2C[C@H]3[C@@H](C)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)o1,473
CNc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,473
CC(C)N1C(=O)C2(N=C1N)c1ccccc1CC21CCC(OC(F)F)CC1,473.3
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3CC3)cs2)CO1,475
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC2CCCCC2)CN1.O=C(O)C(F)(F)F,480
Cc1noc(C)c1[C@@H]1C[C@@](C)(c2ccccc2)N=C(N)S1,480
COc1cc(O)cc(/C=C/C(=O)CC(=O)/C=C/c2cc(O)cc(OC)c2)c1,480
COCC(C)N1C(=O)[C@]2(N=C1N)c1cc(CCC3CC3)ccc1CC21CCC(OC)CC1,481.5
Oc1ccc(CNC2CCN(Cc3ccccc3)C2)c(O)c1,482
CC1([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)CC1,484
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OCC(F)F)cn3)cs2)CO1,485
CC1=NC(c2ccc(F)cc2)(c2cccc(-c3cccnc3)c2)N=C1N,490
Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)n1,490
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C=C(CF)OC(N)=N3)c2)c(C)n1,491
CO[C@H]1CC[C@]2(CC1)Cc1c(F)cccc1C21N=C(N)N(C)C1=O,493
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(OC)n1,494.5
COC1CCC2(CC1)Cc1ccc(OC(F)(F)C(F)F)cc1[C@@]21N=C(N)N(C)C1=O,495.6
NC1=N[C@](CF)(c2cc(NC(=O)c3cc4ccccc4cn3)ccc2F)[C@H]2C[C@H]2O1,499.5
